row,col,fitted_celltype,Dataset,PCA1,PCA2,UMAP1,UMAP2,UMAP1_cluster,domain_cluster,Tumor_label
real_1685,291.1889,82.03034,Invasive_Tumor,Xenium Reference,-4.44312028970675,-3.60259278191035,11.0375935908553,11.7526936665363,2,Domain 1,Tumor
real_1686,294.6427,83.22977,Stromal,Xenium Reference,1.51658199953977,-3.64047017776705,1.89737747871848,-12.8853802546673,6,Domain 2,Stromal
real_1687,288.3723,83.08015,Invasive_Tumor,Xenium Reference,-4.81978568662011,-3.28829409320267,8.8292128916976,11.0150542393513,2,Domain 1,Tumor
real_1688,291.3932,83.37668,Invasive_Tumor,Xenium Reference,-2.50763633439818,-3.97353101583822,4.86777995789023,1.88843680771064,3,Domain 1,Tumor
real_1689,286.8759,83.85176,Invasive_Tumor,Xenium Reference,-4.64364284705117,-3.5140914590085,8.14044069015952,10.2217240467853,2,Domain 1,Tumor
real_1690,290.892,85.04567,Invasive_Tumor,Xenium Reference,0.0309529324351853,-3.16848802745188,3.85752176010581,0.452112926561346,3,Domain 1,Tumor
real_1691,288.7355,85.54454,Invasive_Tumor,Xenium Reference,-1.21799361926923,-2.74855445956757,3.991853940129,0.528025998193732,3,Domain 1,Tumor
real_1692,292.837,83.88808,Invasive_Tumor,Xenium Reference,-0.342203163303173,-3.84452057080042,3.94394611084433,0.621491445619574,3,Domain 1,Tumor
real_1693,292.9019,85.23507,Stromal,Xenium Reference,2.93693422811159,-3.47056428404108,3.65373347961875,0.251532568056097,3,Domain 1,Tumor
real_1694,296.5521,74.85618,Stromal,Xenium Reference,3.83922219481554,-1.90970392218597,2.47025679314108,-13.1346039637737,6,Domain 2,Stromal
real_1695,297.5794,81.14922,Invasive_Tumor,Xenium Reference,1.02054822596885,-4.07245440641346,4.02956365311118,0.755839599687567,3,Domain 1,Tumor
real_1696,297.609,83.53176,Stromal,Xenium Reference,4.9482272867064,-3.13912924104062,1.85816954338522,-13.2959751948528,6,Domain 2,Stromal
real_1697,297.9139,74.53331,Stromal,Xenium Reference,2.45308855528787,-2.49825582837281,3.67154668533774,-11.4789023265057,6,Domain 2,Stromal
real_1698,298.6043,79.34401,Stromal,Xenium Reference,2.29781995562503,-3.25459472350485,3.72753308975668,-11.4813742503338,6,Domain 2,Stromal
real_1699,279.2352,88.34378,Stromal,Xenium Reference,1.74286478927617,-1.69838342544376,2.03436921799155,-12.678513990324,6,Domain 2,Stromal
real_1700,280.9316,98.48075,Stromal,Xenium Reference,15.6418789304814,-0.261800214715828,-0.258644891143126,-18.3102154597454,6,Domain 2,Stromal
real_1701,281.2453,88.44385,Invasive_Tumor,Xenium Reference,-0.137420302840172,-2.01500923852474,4.1401693698165,1.50026108177375,3,Domain 1,Tumor
real_1702,280.501,90.71008,Stromal,Xenium Reference,4.3301206603843,-1.90115585405047,1.90292357170554,-12.7560639247112,6,Domain 2,Stromal
real_1703,281.5517,96.97265,Stromal,Xenium Reference,15.7035488600694,-0.369746753598032,-0.614128601908965,-18.5633778437786,6,Domain 2,Stromal
real_1704,281.4695,95.70191,Stromal,Xenium Reference,14.78862954711,-0.932622740710336,-0.605323058724684,-18.4287533625774,6,Domain 2,Stromal
real_1705,281.9523,87.54088,Invasive_Tumor,Xenium Reference,-2.37560332760816,-2.42773982566713,4.24563859665366,2.24581386001777,3,Domain 1,Tumor
real_1706,281.3267,93.76717,Stromal,Xenium Reference,11.5345661901116,-2.07416190021725,-0.514701378703398,-18.0384240016155,6,Domain 2,Stromal
real_1707,282.6852,88.96214,Invasive_Tumor,Xenium Reference,-1.0157695897445,-2.58810262253317,4.17713760101767,1.43079306038093,3,Domain 1,Tumor
real_1708,283.0019,99.58575,Stromal,Xenium Reference,16.1595851757309,-0.180549153645543,-0.614714545369429,-18.5303006037884,6,Domain 2,Stromal
real_1709,283.338,90.75797,Stromal,Xenium Reference,3.05191522040971,-2.28988956137319,3.53158878052207,-0.101058827322015,3,Domain 1,Tumor
real_1710,283.7972,95.16952,Stromal,Xenium Reference,15.7182520924486,-0.619810440308776,-0.102566969752593,-18.025082097929,6,Domain 2,Stromal
real_1711,284.0431,96.61519,Stromal,Xenium Reference,16.7389003735308,-0.0444955664391649,-0.193525684237761,-18.2011246546917,6,Domain 2,Stromal
real_1712,284.2564,88.17928,Invasive_Tumor,Xenium Reference,-2.7044974175459,-2.16781783149878,4.40624259674521,2.06377197654914,3,Domain 1,Tumor
real_1713,285.0629,98.50291,Macrophages_1,Xenium Reference,16.4234238377803,-0.124651641315706,-0.790969264865202,-18.3812222346478,6,Domain 2,Stromal
real_1714,284.9018,90.32249,Invasive_Tumor,Xenium Reference,2.04477502997498,-1.71917085553301,3.55336927139731,-0.0855190619640442,3,Domain 1,Tumor
real_1715,284.8666,93.98887,Stromal,Xenium Reference,14.3301681899481,-1.04136485531112,0.60126601421805,-16.640635953825,6,Domain 2,Stromal
real_1716,286.0266,90.01932,Stromal,Xenium Reference,2.81795190720557,-0.973126496366646,3.57501243317099,-0.0217860802822205,3,Domain 1,Tumor
real_1717,286.4264,96.87408,Stromal,Xenium Reference,16.5488957161119,-0.379381368612522,-0.64186222589044,-18.5250153407269,6,Domain 2,Stromal
real_1718,286.7966,94.69358,Endothelial,Xenium Reference,15.7870375872963,-0.891748526638694,7.44602941238852,-21.8079438075237,7,Domain 3,Tumor
real_1719,286.8349,92.98829,Stromal,Xenium Reference,12.9223106498761,-0.909815380392884,0.736630665898042,-16.635605321806,6,Domain 2,Stromal
real_1720,286.9151,88.0545,Invasive_Tumor,Xenium Reference,0.507487558692751,-1.29209885508446,3.68023799622031,0.198676122743597,3,Domain 1,Tumor
real_1721,287.9887,87.85056,Stromal,Xenium Reference,2.58705663182755,-0.340311308354412,3.70291303360434,0.186209334451666,3,Domain 1,Tumor
real_1722,287.7898,96.02623,CD4+_T_Cells,Xenium Reference,15.9050559684983,-0.510472255408047,-0.791050364435,-18.2737698420696,6,Domain 2,Stromal
real_1723,288.0507,89.86154,B_Cells,Xenium Reference,5.50011306232021,-0.329453534571223,3.23278354370566,-0.247397528570184,6,Domain 2,Stromal
real_1724,288.3516,98.16647,Stromal,Xenium Reference,15.7325276820386,-0.717606003618144,-0.490457427859587,-18.5379776820355,6,Domain 2,Stromal
real_1725,289.1126,95.82732,CD8+_T_Cells,Xenium Reference,15.7484282457919,-0.729214673413993,-2.12422264850168,-12.6270480021648,6,Domain 2,Stromal
real_1726,288.6001,88.59225,Stromal,Xenium Reference,5.3481037521816,0.0191297494850078,1.83297680580588,-13.4257550105267,6,Domain 2,Stromal
real_1727,289.1595,91.38377,Stromal,Xenium Reference,10.5467617424132,-0.182736835366591,0.326969849705415,-16.8630175456219,6,Domain 2,Stromal
real_1728,289.8834,94.10559,B_Cells,Xenium Reference,14.5870957189226,-0.438416478080273,-4.71970654761819,-15.7057556971722,6,Domain 2,Stromal
real_1729,290.2933,99.61827,Stromal,Xenium Reference,15.8516227872703,-0.923139667914792,-0.630748671651167,-18.6009697779827,6,Domain 2,Stromal
real_1730,290.4582,87.18536,Stromal,Xenium Reference,5.7204824744365,-1.35849872036584,1.78700588905783,-13.5391259059124,6,Domain 2,Stromal
real_1731,290.7909,89.15655,Stromal,Xenium Reference,8.73952054732191,-0.132601811693895,0.572862732052522,-16.6346058711224,6,Domain 2,Stromal
real_1732,291.9467,96.61405,Stromal,Xenium Reference,15.025757106473,-0.742951372513441,-0.654246700167937,-18.5998291835003,6,Domain 2,Stromal
real_1733,292.5476,89.10012,Stromal,Xenium Reference,10.9398428944837,-0.967425262595456,-0.47068132197885,-17.9434361323528,6,Domain 2,Stromal
real_1734,292.9521,86.67915,Stromal,Xenium Reference,7.2937582638061,-2.25386490935177,1.74475454056235,-13.1937308177166,6,Domain 2,Stromal
real_1735,292.2107,93.57545,Stromal,Xenium Reference,14.9295229386137,-0.350454368667815,-0.477760446429534,-18.5827298030071,6,Domain 2,Stromal
real_1736,295.1922,87.54348,Stromal,Xenium Reference,10.3583018093752,-1.732691477677,-0.188056898474974,-18.0847325190716,6,Domain 2,Stromal
real_1737,297.0477,88.83995,Stromal,Xenium Reference,12.3937641978229,-1.38418585039962,-0.492167932153029,-18.5885872706585,6,Domain 2,Stromal
real_1738,296.5409,91.44024,Stromal,Xenium Reference,14.4036031539118,-0.911965449858779,-0.503699851393981,-18.6587090357952,6,Domain 2,Stromal
real_1739,294.0262,91.4633,Stromal,Xenium Reference,14.075628671858,-1.03211969991177,-0.555098754525466,-18.6715702876263,6,Domain 2,Stromal
real_1740,297.9925,92.13955,Stromal,Xenium Reference,14.6093070709053,-0.722902002288511,-0.387286436915679,-18.7127594813519,6,Domain 2,Stromal
real_1741,294.1076,92.81112,Stromal,Xenium Reference,15.2606406403991,-0.352336549774309,-0.511842948556227,-18.6718792781048,6,Domain 2,Stromal
real_1742,296.3051,93.52684,Stromal,Xenium Reference,15.7698233538796,-0.359007176058018,-0.323933315635008,-18.5403962001019,6,Domain 2,Stromal
real_1743,297.6303,94.09371,Stromal,Xenium Reference,15.3970924287438,-0.592178029851645,-0.513405216098113,-18.640919195097,6,Domain 2,Stromal
real_1744,294.8031,94.36925,Stromal,Xenium Reference,16.1502897506572,-0.432153953166868,-0.592920822263045,-18.7256493434124,6,Domain 2,Stromal
real_1745,296.0558,96.12955,Stromal,Xenium Reference,16.0872384134476,-0.889569215100995,-0.547332954764647,-18.6800770625286,6,Domain 2,Stromal
real_1746,293.6621,98.33841,Stromal,Xenium Reference,15.7051495659992,-0.90171375201894,-0.57134951388864,-18.6426262721233,6,Domain 2,Stromal
real_1747,296.3975,98.21363,Stromal,Xenium Reference,15.6435987728591,-1.13891951665725,-0.540746522307677,-18.6069455012493,6,Domain 2,Stromal
real_1748,295.6916,99.77903,Stromal,Xenium Reference,15.4475641079189,-1.32893801751945,-0.588611942887587,-18.6264729365521,6,Domain 2,Stromal
real_1749,299.4371,70.8624,Invasive_Tumor,Xenium Reference,2.15625613355661,-2.97571055543378,6.87055181229086,-2.7582639321499,3,Domain 1,Tumor
real_1750,299.6828,72.89436,Invasive_Tumor,Xenium Reference,1.20878693223344,-2.84775218655458,6.623849618077,-2.34468947498132,3,Domain 1,Tumor
real_1751,297.5482,71.85085,Stromal,Xenium Reference,3.01685973110912,-2.17793222932148,3.3660166140792,-12.2463726863079,6,Domain 2,Stromal
real_1752,298.1298,68.89442,Stromal,Xenium Reference,5.79448467750911,-2.83356699232452,7.55647348129721,-4.11943267432977,3,Domain 1,Tumor
real_1753,299.3789,75.67324,Invasive_Tumor,Xenium Reference,0.87254697244048,-2.70676515240454,6.47546695435019,-2.16135440913964,3,Domain 1,Tumor
real_1754,298.9095,65.93085,Macrophages_1,Xenium Reference,8.93862456897508,-2.15041355578201,5.45323203766318,-14.6865534648113,6,Domain 2,Stromal
real_1755,298.8652,63.25141,Stromal,Xenium Reference,8.32179446365607,-1.8626314598394,1.93145631515952,-15.3425316676312,6,Domain 2,Stromal
real_1756,299.036,60.28864,Stromal,Xenium Reference,5.90654541748545,-2.04820451789741,2.23378394806357,-13.7702250346356,6,Domain 2,Stromal
real_1757,296.2978,60.16839,Stromal,Xenium Reference,3.96231876105236,-3.04243481022436,3.27264474594565,-12.661366926115,6,Domain 2,Stromal
real_1758,293.104,60.21198,Invasive_Tumor,Xenium Reference,-2.86263361379515,-4.80736841713912,7.41830514633627,3.73370601089667,3,Domain 1,Tumor
real_1759,299.0779,58.02009,Invasive_Tumor,Xenium Reference,1.6770422858443,-2.65849315028499,6.5966107722518,-2.35136042682458,3,Domain 1,Tumor
real_1760,290.967,60.24972,Invasive_Tumor,Xenium Reference,-4.41772342871851,-4.52111801312198,7.25240014755698,11.9114079609699,2,Domain 1,Tumor
real_1761,294.3032,59.12848,Invasive_Tumor,Xenium Reference,-1.95455988482341,-4.59309456690582,7.49021028244467,2.91599513443183,3,Domain 1,Tumor
real_1762,295.4168,58.05863,Invasive_Tumor,Xenium Reference,-0.357662834358224,-3.95492252381703,7.77813218796225,1.66656733902167,3,Domain 1,Tumor
real_1763,293.2952,58.08408,Invasive_Tumor,Xenium Reference,-3.49262747122097,-4.83349391658486,5.65254472458335,7.8567309513874,4,Domain 1,Tumor
real_1764,297.3388,56.70838,Endothelial,Xenium Reference,2.66161233307046,-2.40733295980724,8.40911458694907,-19.5124726161175,7,Domain 3,Tumor
real_1765,291.5979,58.57408,Invasive_Tumor,Xenium Reference,-4.61065500577555,-4.6313178885954,6.93148683273764,11.9403720036335,2,Domain 1,Tumor
real_1766,293.3371,56.54582,Invasive_Tumor,Xenium Reference,-3.67152085702269,-4.39882930303417,7.76459001266928,8.29000998886298,2,Domain 1,Tumor
real_1767,291.2029,56.82444,Invasive_Tumor,Xenium Reference,-4.60147612315906,-4.48439993628904,6.36302827560874,12.3605609074421,2,Domain 1,Tumor
real_1768,299.6285,2.884762,Invasive_Tumor,Xenium Reference,1.27413565846854,-2.36442457214025,8.78424619400473,-3.97428225127984,3,Domain 1,Tumor
real_1769,298.6894,4.11268,Invasive_Tumor,Xenium Reference,1.66345740819305,-2.31798779768843,8.78481172287436,-3.96781920043755,3,Domain 1,Tumor
real_1770,297.2245,4.01407,Invasive_Tumor,Xenium Reference,3.52436495491245,-2.46341387776229,8.33780072891684,-4.37058447448541,3,Domain 1,Tumor
real_1771,299.7115,6.357654,Invasive_Tumor,Xenium Reference,2.30431187129276,-2.22642705079881,7.46143029892417,-3.77889822570611,3,Domain 1,Tumor
real_1772,297.2635,7.519958,Stromal,Xenium Reference,3.24477797070959,-2.02947538294431,3.4249536868331,-12.6027588710003,6,Domain 2,Stromal
real_1773,299.063,10.08711,Stromal,Xenium Reference,3.41232926790716,-1.79661458109173,3.19965194427939,-12.7683710917645,6,Domain 2,Stromal
real_1774,296.7008,11.50619,Stromal,Xenium Reference,2.1673403763835,-2.06403254704519,3.02591537201377,-12.5374369486981,6,Domain 2,Stromal
real_1775,298.7075,15.20705,Macrophages_1,Xenium Reference,3.98329353181742,-1.41953276256908,5.71890090668173,-13.9292015895062,6,Domain 2,Stromal
real_1776,297.1874,20.65976,Endothelial,Xenium Reference,5.2570645603297,-1.18827724122596,8.11488317215415,-20.7657532557659,7,Domain 3,Tumor
real_1777,299.108,21.87286,Endothelial,Xenium Reference,5.22832077273489,-1.41378285507457,8.23563264572592,-20.6514916285687,7,Domain 3,Tumor
real_1778,299.0147,18.38259,B_Cells,Xenium Reference,3.87478248722066,-1.43718920671972,5.18685601913901,-11.7412628993206,6,Domain 2,Stromal
real_1779,298.8747,24.64478,T_Cell_&_Tumor_Hybrid,Xenium Reference,2.06716244987613,-2.61232461481995,6.4321410533187,-11.0306200846844,6,Domain 2,Stromal
real_1780,296.5933,24.20893,T_Cell_&_Tumor_Hybrid,Xenium Reference,4.04403314528621,-1.86702734636028,5.7834102984664,-11.1407160624676,6,Domain 2,Stromal
real_1781,280.4794,74.66353,Invasive_Tumor,Xenium Reference,-0.43582818600529,-2.83361147373415,6.56619380676718,0.316403879243842,3,Domain 1,Tumor
real_1782,280.6156,75.89951,Invasive_Tumor,Xenium Reference,0.423827416088502,-2.70274962903306,6.41382287704917,0.220919741708746,3,Domain 1,Tumor
real_1783,280.3375,66.10889,Invasive_Tumor,Xenium Reference,-3.57415391331348,-3.19881078889062,10.1266791697738,9.87459327133369,2,Domain 1,Tumor
real_1784,280.5046,71.21138,Stromal,Xenium Reference,-2.00773153909087,-2.94459861638454,6.11748622620078,3.06479312332343,3,Domain 1,Tumor
real_1785,279.7475,78.42868,T_Cell_&_Tumor_Hybrid,Xenium Reference,1.9267770115114,-2.80084707652712,7.17952989304038,-10.8472552165203,6,Domain 2,Stromal
real_1786,279.938,72.85423,Invasive_Tumor,Xenium Reference,-1.38140518291871,-3.09466723435497,6.2069303866622,1.49519635589789,3,Domain 1,Tumor
real_1787,280.7021,64.62247,Invasive_Tumor,Xenium Reference,-3.27020002463813,-3.12666321535338,10.2238414164779,9.69184543045234,2,Domain 1,Tumor
real_1788,280.0432,61.71105,Invasive_Tumor,Xenium Reference,-2.51828715621287,-3.40971899478304,7.20182298386069,3.06218530090522,3,Domain 1,Tumor
real_1789,280.8237,68.53173,Stromal,Xenium Reference,-1.1725792084346,-2.74069093758228,2.77910779678793,-12.1173624858074,6,Domain 2,Stromal
real_1790,281.7642,70.38541,Invasive_Tumor,Xenium Reference,-2.76607605551502,-2.99837084151458,5.8750965472457,3.56984187515449,3,Domain 1,Tumor
real_1791,281.7126,78.09124,Macrophages_1,Xenium Reference,2.45607669860431,-2.35803033870882,5.86878179275961,-13.8151888713055,6,Domain 2,Stromal
real_1792,282.1047,62.93536,Invasive_Tumor,Xenium Reference,-1.77229298265215,-2.66477354126571,7.48657010757895,2.17147280128669,3,Domain 1,Tumor
real_1793,283.016,79.26161,Invasive_Tumor,Xenium Reference,-0.646196200721659,-3.47062087740678,6.34127973282309,0.0361876622028259,3,Domain 1,Tumor
real_1794,283.2664,75.90917,Macrophages_1,Xenium Reference,0.744468198931396,-2.31570836714536,5.66314147675009,-13.0752968653851,6,Domain 2,Stromal
real_1795,283.0959,61.32318,Stromal,Xenium Reference,1.06303991817924,-1.98965471492634,3.19562648498984,-12.1958765849285,6,Domain 2,Stromal
real_1796,283.7444,71.08306,Invasive_Tumor,Xenium Reference,-3.82913565854287,-2.6905792873386,5.36324619019003,7.17481280716132,4,Domain 1,Tumor
real_1797,283.3702,64.56406,Invasive_Tumor,Xenium Reference,-2.35823115030263,-2.57193428209611,6.46196578705283,4.12308551223945,3,Domain 1,Tumor
real_1798,283.1784,69.67818,Prolif_Invasive_Tumor,Xenium Reference,-3.57608024617731,-2.73532810935018,4.78671382629843,6.96162940414619,4,Domain 1,Tumor
real_1799,283.4554,67.40557,Invasive_Tumor,Xenium Reference,-3.63086760383365,-3.15998336849405,9.67637418472739,9.644613756258,2,Domain 1,Tumor
real_1800,285.1524,61.44634,Endothelial,Xenium Reference,1.75670066529595,-1.50141818428993,8.36067365372153,-19.4800686701946,7,Domain 3,Tumor
real_1801,284.0756,72.85378,Invasive_Tumor,Xenium Reference,-3.38591777028775,-2.30342642521223,6.26875756943198,5.20741797836494,3,Domain 1,Tumor
real_1802,285.667,69.78112,Invasive_Tumor,Xenium Reference,-4.72586797128802,-2.73873787198047,7.51219533646079,10.4508605137653,2,Domain 1,Tumor
real_1803,284.8792,66.50447,Invasive_Tumor,Xenium Reference,-4.05758166469633,-3.46649865423046,7.24976419174643,13.2002873555012,2,Domain 1,Tumor
real_1804,284.7888,79.02422,Invasive_Tumor,Xenium Reference,-2.57862148961933,-3.73020400338436,6.73148225510092,1.42427302749824,3,Domain 1,Tumor
real_1805,285.8496,68.52342,Invasive_Tumor,Xenium Reference,-4.49346176968457,-3.20098995070025,8.03724645340415,13.8960099354572,2,Domain 1,Tumor
real_1806,285.1874,64.701,Invasive_Tumor,Xenium Reference,-2.89490184893717,-2.87873058508401,7.98042653763266,2.98309136779975,3,Domain 1,Tumor
real_1807,286.0994,67.59753,Invasive_Tumor,Xenium Reference,-4.55746055515524,-3.38937350802913,5.89396976196738,11.9487958088703,2,Domain 1,Tumor
real_1808,285.9598,73.61587,Invasive_Tumor,Xenium Reference,-4.01021327618545,-2.35184999139444,7.54624150955649,4.53824330719184,3,Domain 1,Tumor
real_1809,280.9306,81.05536,Invasive_Tumor,Xenium Reference,-1.0921847952427,-3.72355887998429,6.63512300217124,0.516110314447394,3,Domain 1,Tumor
real_1810,283.4471,81.4472,Invasive_Tumor,Xenium Reference,-3.81873164703162,-3.87191626364755,7.33264039719077,4.83071090133857,3,Domain 1,Tumor
real_1811,284.7876,81.55634,Invasive_Tumor,Xenium Reference,-4.72270546518539,-4.26370956794033,8.1920812007186,11.4800973072834,2,Domain 1,Tumor
real_1812,285.6987,82.75517,Invasive_Tumor,Xenium Reference,-5.10939073655396,-3.9521955616172,8.36952375137778,11.8957924977131,2,Domain 1,Tumor
real_1813,282.8907,83.26456,Invasive_Tumor,Xenium Reference,-4.32127038381736,-3.83978292362554,7.89809297287436,10.7922139302082,2,Domain 1,Tumor
real_1814,284.0937,83.14428,Invasive_Tumor,Xenium Reference,-4.94099345247653,-3.72413587552226,9.91927598679038,13.3920655384846,2,Domain 1,Tumor
real_1815,280.9407,83.1225,Invasive_Tumor,Xenium Reference,-2.93408265556925,-3.78073807581862,8.75487683975668,8.07566214950751,2,Domain 1,Tumor
real_1816,284.49,85.26388,Invasive_Tumor,Xenium Reference,-4.51762944712921,-3.50901330877711,9.05012201034995,12.9418797627277,2,Domain 1,Tumor
real_1817,279.3331,84.92844,Invasive_Tumor,Xenium Reference,-1.05051710271366,-3.31460157719961,4.45533822739096,0.899824155885687,3,Domain 1,Tumor
