,C_1,C_2,C_3,C_4,C_5,C_6,C_7,C_8,C_9,C_10,C_11,C_12,C_13,C_14,C_15,C_16,C_17,C_18,C_19,C_20,C_21,C_22,C_23,C_24,C_25,C_26,C_27,C_28,C_29,C_30,C_31,C_32,C_33,C_34,C_35,C_36,C_37,C_38,C_39,C_40,C_41,C_42,C_43,C_44,C_45,C_46,C_47,C_48,C_49,C_50,C_51,C_52,C_53,C_54,C_55,C_56,C_57,C_58,C_59,C_60,C_61,C_62,C_63,C_64,C_65,C_66,C_67,C_68,C_69,C_70,C_71,C_72,C_73,C_74,C_75,C_76,C_77,C_78,C_79,C_80,C_81,C_82,C_83,C_84,C_85,C_86,C_87,C_88,C_89,C_90,C_91,C_92,C_93,C_94,C_95,C_96,C_97,C_98,C_99,C_100
SRPK1,1.2526171,2.319889,2.383589,1.5063645,1.5679557,1.3473802,2.3172407,2.5011926,1.1539905,1.1903284,1.3423686,2.6516767,1.916225,1.816433,1.4001522,2.2616725,1.8861755,2.2636342,1.3737313,1.4208174,1.3542507,1.3924437,1.6338874,2.4525938,1.6259036,2.2433195,1.4132982,1.5367184,1.8558673,1.2469668,2.3585336,1.9231989,1.28084,2.5849545,1.8996922,2.1128716,1.4541314,2.6094527,1.0296085,2.213212,1.261312,1.2822615,1.6842253,1.4168898,1.4264798,1.2515116,2.217702,2.6408157,2.4249697,1.3991895,1.7869887,2.5290303,1.197299,1.4937701,1.5443709,1.5250187,1.7867252,1.3277304,1.111038,1.9092716,1.1835382,2.8877473,1.3136499,1.1836088,1.3837764,2.8387337,1.1140924,2.2842474,2.6183908,1.5079697,1.5243404,1.1558503,2.4343991,2.0205092,1.3256936,2.7791471,1.1557964,1.8170696,1.7635623,1.2515581,1.711478,1.944623,1.3126724,2.532052,1.3695979,2.650743,1.8019812,1.5724598,1.6244582,1.4368813,1.2394376,2.118013,1.8302199,1.315155,1.5939932,1.9781197,1.3664701,1.3665724,1.1308249,1.3068115
STC1,0.4328623,0.8484277,0.83411425,0.54266566,0.5446454,0.4762271,0.7745749,0.8093371,0.31657687,0.4078493,0.4288343,0.88165796,0.6289469,0.5769027,0.477854,0.73190296,0.64306307,0.7415142,0.46572712,0.44623965,0.4754231,0.43839723,0.49916485,0.8057201,0.6084038,0.7383465,0.45432514,0.5520973,0.62990284,0.38772422,0.75110257,0.7257018,0.48031843,0.82236063,0.59240806,0.7224441,0.4110093,0.81425965,0.3315191,0.7399398,0.37951592,0.37965092,0.4814952,0.4722859,0.46936178,0.37086788,0.73487425,0.7149616,0.7395395,0.43585655,0.6202992,0.7469758,0.40439904,0.43882042,0.45614058,0.48028558,0.6290017,0.38543835,0.30167702,0.6056848,0.38633287,0.93472266,0.4885785,0.40949953,0.4153318,0.9854609,0.34231615,0.7919967,0.721404,0.49563128,0.47925198,0.33755654,0.80551314,0.6951828,0.43788406,0.9587407,0.31549254,0.56595856,0.5764297,0.3791113,0.5501244,0.6912507,0.41153163,0.79478395,0.48806185,0.83141005,0.6008079,0.53438497,0.47169107,0.39656568,0.358071,0.7873225,0.55247414,0.4182465,0.5071598,0.62813914,0.40336448,0.4434411,0.3496492,0.38734177
SVIL,1.0400324,1.981837,1.9790792,1.2241101,1.3190799,1.1657724,1.8508987,2.1297069,0.95019007,0.89332575,1.0513531,2.1987097,1.6423963,1.4816113,1.1825395,1.8948181,1.5779085,1.7723477,1.2174047,1.1334668,1.0949512,1.171749,1.295438,2.0688128,1.3346349,1.8829031,1.160557,1.2321393,1.5113294,0.96926737,1.9543188,1.6090965,1.0466859,2.3283763,1.5680064,1.75074,1.1040565,2.1327991,0.8585682,1.90972,0.9913053,1.0173705,1.3407617,1.1909683,1.1773871,0.95294905,1.8287339,2.22683,2.0173082,1.1554153,1.5785778,2.0752785,0.9047096,1.3196398,1.2748028,1.2464988,1.5534605,1.0848715,0.89480233,1.6023176,0.9197197,2.3295531,1.0580765,0.98326814,1.0633084,2.432871,0.8964882,1.7819241,2.0606363,1.2397208,1.2677488,0.9187273,2.0258572,1.6833761,1.0915399,2.29466,0.92340827,1.5602899,1.4984978,1.0055239,1.4621391,1.5678279,1.0962889,2.1109486,1.1343372,2.1415482,1.5615361,1.3058159,1.2518306,1.1387001,1.0082145,1.9239395,1.5967312,1.0946524,1.3441625,1.5787491,1.1124357,1.0806795,0.91158473,1.047732
TACSTD2,2.312868,4.2348766,4.420507,2.7094579,2.865861,2.5596771,4.0164557,4.499262,2.0630898,2.0251236,2.3690557,4.809561,3.5726278,3.3050885,2.542181,4.020051,3.4017692,3.9474218,2.6367707,2.5410614,2.3390536,2.4753475,2.8837965,4.251089,2.949789,4.0516057,2.5400095,2.6641219,3.3674552,2.2150373,4.261662,3.4316316,2.2685397,4.839547,3.4005637,3.9619207,2.6170385,4.555518,1.9590225,4.203825,2.1832814,2.2720952,2.9747992,2.5166123,2.6232243,2.1155894,4.060599,4.7715015,4.4095325,2.5424333,3.3817694,4.6068363,2.06705,2.841165,2.759201,2.737832,3.2793655,2.3619308,1.9194703,3.5035877,2.0610719,5.077639,2.3157277,2.0926392,2.4805698,5.159938,1.9696472,4.05665,4.473653,2.6191702,2.7185068,1.9994417,4.3296375,3.716582,2.4565165,4.880172,2.0428467,3.2458873,3.1754992,2.2237859,3.186494,3.4918342,2.3532867,4.6745234,2.5115585,4.7819705,3.3132427,2.828094,2.792468,2.5162554,2.1911776,4.0087256,3.4023023,2.4207966,2.8343692,3.6108015,2.3698072,2.4138753,2.0166433,2.413273
TCF4,0.39920533,0.5293699,0.53625494,0.42960995,0.4630368,0.43503174,0.5594594,0.6074239,0.3800453,0.31978416,0.40724048,0.6278697,0.525413,0.4849725,0.38189104,0.4166416,0.5332676,0.5680257,0.3756949,0.4410116,0.4247267,0.4485844,0.38846785,0.49308965,0.5096235,0.5533436,0.40474117,0.45516217,0.41183844,0.3708282,0.53968525,0.5188542,0.45245546,0.51796114,0.49744338,0.5077346,0.44538122,0.53816307,0.36380428,0.4974498,0.35630515,0.39437577,0.4457319,0.38143057,0.42755604,0.43038267,0.4873705,0.5362072,0.54361874,0.44488204,0.5833045,0.5957058,0.4042396,0.39992377,0.3916102,0.49129078,0.45907962,0.37100065,0.30413592,0.5271723,0.3529517,0.6193501,0.3722934,0.39398497,0.42210048,0.63003796,0.3076533,0.5427017,0.64771974,0.41976386,0.43185192,0.3360412,0.544574,0.48247984,0.42280045,0.5950701,0.39516723,0.49545616,0.47187012,0.39862147,0.46555227,0.49773383,0.317993,0.5703771,0.4596967,0.49839568,0.537563,0.43813008,0.43869436,0.49764132,0.42481935,0.5369506,0.47298983,0.37260905,0.4281119,0.52544206,0.39145577,0.43721083,0.3057592,0.37431356
TCIM,2.3912394,4.3921695,4.5405035,2.787766,3.05646,2.6158402,4.0867233,4.640956,2.172851,2.1347008,2.5316072,4.922328,3.6115956,3.4300408,2.6543126,4.116005,3.5148003,4.0417786,2.7172356,2.7047732,2.5000713,2.6968703,2.9078422,4.468165,3.11523,4.215847,2.6952384,2.8482533,3.4895115,2.307823,4.256551,3.6098428,2.4083483,4.9337244,3.5607893,3.9305396,2.6866717,4.750778,2.0143323,4.263432,2.4079213,2.456353,3.062516,2.7027414,2.6791265,2.2439919,4.1407795,4.9306498,4.480982,2.6600647,3.566058,4.603199,2.2325811,2.9833283,2.8962207,2.8882709,3.3955166,2.4981153,2.096982,3.5324285,2.2020512,5.123103,2.5014358,2.2521963,2.613689,5.1899924,2.1262693,4.114106,4.6955767,2.7960348,2.8739262,2.1535807,4.327281,3.7858443,2.6479976,4.9883976,2.100636,3.4242098,3.3691645,2.361171,3.2902145,3.5517101,2.5315347,4.741009,2.6633363,4.8925223,3.4689627,2.9414086,2.9301643,2.7118871,2.4146683,4.115038,3.5218737,2.5191565,2.985167,3.8014073,2.542041,2.592806,2.121932,2.5111945
TENT5C,1.7207903,3.239353,3.337072,2.0248156,2.1445675,1.9360383,3.0453794,3.3742008,1.5653837,1.5488987,1.8078207,3.6686816,2.6482003,2.464927,1.9316456,3.0792317,2.4974537,3.0076733,1.9543065,1.9055512,1.7703726,1.9403565,2.1176226,3.185758,2.260943,3.1624384,1.9122384,2.0512185,2.4383862,1.6661475,3.094078,2.6545992,1.7475535,3.6960297,2.5683827,2.9627209,1.9633054,3.4534302,1.4222473,3.1103883,1.6947737,1.7555475,2.2738729,1.8846762,1.9017789,1.6266519,3.016879,3.541603,3.2977402,1.9480575,2.4853427,3.3188715,1.5833788,2.1912704,2.1100287,2.0938063,2.3958478,1.7520378,1.4808182,2.604361,1.5312772,3.797029,1.826764,1.5505803,1.8705847,3.8806207,1.4914727,3.0113478,3.2739973,1.9755892,2.028483,1.5341284,3.3095226,2.7465181,1.9085102,3.6993165,1.5010101,2.520539,2.3817272,1.6820672,2.3141165,2.575274,1.8162506,3.4588556,1.8625638,3.5676231,2.417781,2.123151,2.1390936,1.8862169,1.6997693,3.0233862,2.561336,1.880159,2.1516979,2.6969085,1.7648118,1.8516358,1.5047398,1.7769251
TFAP2A,1.2431407,2.3637056,2.486298,1.5681906,1.6529634,1.4000444,2.2139256,2.4947329,1.1385505,1.1480262,1.3435594,2.7110467,1.9233357,1.8145387,1.3733416,2.2542467,1.8888097,2.207971,1.4957325,1.3837036,1.355843,1.3351994,1.5769224,2.4081826,1.7114999,2.2949286,1.3984478,1.4792755,1.9000659,1.246844,2.3403726,1.9398667,1.2348557,2.6836965,1.7771748,2.1905067,1.406281,2.5330276,1.0921372,2.3162894,1.265246,1.2939013,1.6991313,1.4322598,1.4421338,1.232854,2.2024379,2.6962037,2.4113214,1.413017,1.9168705,2.6060786,1.1438606,1.5580621,1.555216,1.609221,1.8313222,1.2718463,1.1293256,1.9807124,1.174105,2.8021426,1.2901628,1.2206416,1.3617439,2.862897,1.1079543,2.3190472,2.525147,1.503742,1.4842076,1.119135,2.3717136,2.0546548,1.3751135,2.8047318,1.1208723,1.8215437,1.8180767,1.2767066,1.7283211,1.8890723,1.2954152,2.5912895,1.4032549,2.6452994,1.8295412,1.551337,1.5315943,1.4027176,1.2647316,2.1918025,1.8338411,1.3341842,1.5772253,1.9697068,1.3716285,1.375304,1.1100974,1.3516974
THAP2,0.33903873,0.7407516,0.6989627,0.4907311,0.51465654,0.42077,0.7047713,0.71945393,0.37595072,0.31624657,0.40799028,0.81979877,0.633837,0.58781415,0.4540442,0.673031,0.60788774,0.72939205,0.49443176,0.45453152,0.4318997,0.4273901,0.5259282,0.7071146,0.51059,0.64745253,0.44816464,0.44627568,0.56938833,0.4090741,0.72665346,0.59013116,0.4445382,0.85436577,0.5562233,0.66984814,0.47224557,0.6991032,0.34321916,0.6839012,0.4164554,0.3930807,0.5497892,0.43213224,0.45648938,0.38860473,0.69562536,0.7928154,0.7406429,0.41655117,0.57124543,0.75796425,0.39121073,0.5424145,0.44205055,0.49849278,0.52159005,0.44298965,0.36075982,0.54765797,0.3879019,0.873305,0.38430062,0.3940759,0.46803755,0.8399076,0.33359674,0.6466972,0.85467315,0.414033,0.4692296,0.39150938,0.69770116,0.54583514,0.43666497,0.81874603,0.35164872,0.58846736,0.57195854,0.38344604,0.5307067,0.5433337,0.43082428,0.7880804,0.42936426,0.88451564,0.66574645,0.4978657,0.4768552,0.44744113,0.42712247,0.6411425,0.5839862,0.44467643,0.50876725,0.66472954,0.4159038,0.4827215,0.36083058,0.4236865
TIFA,0.37578478,0.7179923,0.7001256,0.3711812,0.39101616,0.43824673,0.5867113,0.7044843,0.3486628,0.33056298,0.37192625,0.7779385,0.58693373,0.5317863,0.48810244,0.64375424,0.5662557,0.57814825,0.4786526,0.40114558,0.38250667,0.4455925,0.45232677,0.69233906,0.43947858,0.5143006,0.40505323,0.38757002,0.5229246,0.38309476,0.5897734,0.5855241,0.3857721,0.8150362,0.51059854,0.57504356,0.43561468,0.5998225,0.34798425,0.7313707,0.3477392,0.33786035,0.4448476,0.36238337,0.3933699,0.40209848,0.5618921,0.79305923,0.7716601,0.37906122,0.5100438,0.7187121,0.35335612,0.4674809,0.39858207,0.40094313,0.57568,0.3582294,0.303285,0.57857764,0.37757164,0.7869431,0.37827766,0.31042933,0.43459302,0.8264186,0.2986964,0.6379442,0.6339216,0.40460894,0.4290019,0.35915053,0.71898913,0.58814013,0.40869647,0.71703094,0.35196796,0.5243468,0.55390817,0.404002,0.44079092,0.6112192,0.37530464,0.7558476,0.45003083,0.6886904,0.5055485,0.49701732,0.47191915,0.40007097,0.3871156,0.6455766,0.5311446,0.33739653,0.3816989,0.58323425,0.39540684,0.4305842,0.35469168,0.3547968
TMEM147,1.8329363,3.373649,3.4390585,2.1292205,2.227326,2.0737891,3.1455739,3.5064182,1.6943603,1.592677,1.9337375,3.8292127,2.8088746,2.6393738,2.040071,3.2222824,2.7503366,3.1420388,2.020149,2.0205894,1.9077303,2.0281925,2.3172686,3.3854892,2.336863,3.2342615,2.0131807,2.1217651,2.698352,1.6902959,3.3484879,2.7934952,1.8774157,3.8303556,2.6947458,3.1347141,2.0304558,3.717329,1.503371,3.2589254,1.8346574,1.8290308,2.3674457,2.0462546,2.0734951,1.7270024,3.1654196,3.855939,3.4773278,2.0990498,2.6289265,3.6218128,1.6968424,2.2536438,2.2069905,2.2024264,2.6551764,1.8980792,1.5391349,2.7672267,1.63058,4.022304,1.8708625,1.7064586,1.9976755,4.008489,1.5927837,3.2098422,3.5791893,2.1165123,2.2181697,1.6225998,3.460413,2.9394565,2.0092835,3.898732,1.6024914,2.636476,2.5401511,1.7986877,2.4659162,2.76242,1.9869812,3.615145,2.019411,3.8643713,2.6671543,2.2793698,2.2510822,2.0723114,1.7531065,3.336928,2.7443275,1.9613829,2.201714,2.7680993,1.9214282,1.9405364,1.6043022,1.9166137
TOMM7,2.7570472,5.035811,5.15804,3.2854,3.4834557,3.1033254,4.75399,5.192478,2.529619,2.47372,2.93397,5.5693827,4.1061296,3.9144177,2.9992366,4.655116,3.9939888,4.6375375,3.123846,3.1244078,2.8525414,3.1208754,3.3611112,5.0419006,3.6502023,4.813513,3.0645766,3.253355,3.9433079,2.6601586,4.9174795,4.108616,2.854538,5.5893087,3.9959774,4.537838,3.1494427,5.3465714,2.3317037,4.825429,2.7359872,2.7810173,3.5684814,3.0698428,3.043099,2.6170297,4.64168,5.517026,5.023098,3.107976,4.131537,5.2035055,2.5765324,3.4270597,3.291491,3.3087668,3.7900143,2.861608,2.3927686,4.129824,2.5405574,5.941279,2.8285112,2.5936017,3.0022657,6.002947,2.422896,4.683984,5.323739,3.189403,3.344008,2.4469943,5.0740786,4.2361975,2.9937303,5.6901054,2.4742062,3.912385,3.8098793,2.7516623,3.6759062,4.1534767,2.865193,5.435155,2.9878926,5.6964254,3.9968858,3.4017258,3.4323506,3.1168246,2.706122,4.7383957,4.0559816,2.99713,3.4294028,4.2385817,2.9396486,2.9626422,2.4066334,2.914547
TOP2A,1.1989022,2.2061405,2.2960417,1.4681842,1.5155857,1.3337665,2.0975585,2.2771294,1.0592233,1.0901766,1.2627769,2.405039,1.8456576,1.6335831,1.3442237,2.0417078,1.7593917,2.045414,1.3465588,1.3556898,1.2840353,1.3190409,1.5614965,2.1552827,1.5201118,2.138414,1.2714162,1.4473004,1.766499,1.1955515,2.1490047,1.8085878,1.258162,2.4184415,1.7745547,1.9801795,1.3635981,2.387013,1.0046512,2.137957,1.1898172,1.1577312,1.5782716,1.2867432,1.3346632,1.1079849,1.9944062,2.4979515,2.3074121,1.3244271,1.7561781,2.3127217,1.1697688,1.4840295,1.411402,1.5142995,1.6600112,1.2525103,1.0467217,1.7225955,1.1017011,2.5912552,1.2023227,1.1621374,1.3228822,2.634703,1.0608635,2.0934424,2.407518,1.4181387,1.439148,1.161083,2.2275698,1.8781383,1.3209105,2.4412665,1.0885617,1.6888919,1.7093468,1.1895711,1.5802865,1.8198812,1.2336235,2.4161744,1.4030899,2.5124836,1.7434268,1.5222125,1.4973462,1.3305137,1.125402,2.0736263,1.7949903,1.2888968,1.4904401,1.9565153,1.2915288,1.3341047,1.0498253,1.2681066
TPD52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRAC,0.35601467,0.5310083,0.48113,0.37698266,0.43553716,0.3787872,0.3956146,0.41111246,0.341676,0.34042692,0.34049875,0.49262282,0.34398177,0.40708208,0.35171893,0.4133328,0.4564504,0.46205288,0.34432262,0.40182775,0.36375627,0.38079426,0.32496136,0.4620898,0.43399683,0.47070742,0.41764718,0.3789697,0.3879723,0.39516962,0.46589184,0.50416166,0.34715918,0.49295828,0.40310854,0.44464937,0.3444088,0.4356258,0.28607026,0.4050048,0.31168687,0.30592072,0.33136865,0.3256841,0.3797858,0.35843316,0.42708096,0.48725903,0.40708926,0.37881577,0.44977275,0.4410509,0.3285186,0.41224295,0.42986122,0.43201655,0.42761645,0.32382086,0.28541675,0.42781386,0.32414004,0.48612228,0.3567187,0.33565077,0.37742826,0.46332762,0.31119886,0.46412212,0.51851565,0.3648235,0.33235508,0.3187005,0.46210662,0.4044755,0.41452253,0.5422164,0.33605707,0.4085723,0.4565568,0.37403423,0.42365056,0.3902172,0.33748558,0.4120866,0.35998487,0.5790751,0.47240305,0.33526886,0.3311251,0.40799466,0.34030688,0.5364939,0.42257005,0.3457439,0.42177457,0.43388328,0.37439743,0.37361687,0.24686041,0.34540746
TRAF4,1.5604385,2.7589905,2.848052,1.7839322,1.9274453,1.6712711,2.5939841,2.9921584,1.4251449,1.397532,1.6058295,3.2204623,2.3103461,2.1205606,1.6998991,2.6117213,2.2612317,2.569907,1.6924819,1.7324061,1.5434555,1.7500539,1.7783672,2.759306,2.0101979,2.7000356,1.7309756,1.7678943,2.2060921,1.4375954,2.689948,2.3717952,1.546343,3.179369,2.236608,2.5195537,1.7065395,2.9693372,1.3108499,2.7200022,1.4711324,1.4769278,1.9817631,1.7155797,1.6721839,1.4339406,2.5966845,3.136137,2.8787923,1.6989648,2.194224,2.9429374,1.4426255,1.881752,1.8165063,1.793216,2.1932025,1.600326,1.2994471,2.2956052,1.4215423,3.3218672,1.5350683,1.386296,1.6402742,3.3857508,1.3194423,2.672142,2.8432965,1.7582505,1.8064303,1.3606918,2.7482648,2.3964868,1.6634853,3.1583838,1.4016615,2.1800332,2.0973158,1.4669366,2.0016508,2.25374,1.5956417,3.0782402,1.7045484,3.0162745,2.2340074,1.8946302,1.8971668,1.7373576,1.4938947,2.641255,2.1830776,1.6373359,1.8771625,2.3169098,1.6175631,1.6544139,1.3455842,1.6443644
TRAPPC3,1.2453105,2.1595392,2.109669,1.3932768,1.5071874,1.3708681,2.062406,2.2147908,1.1726668,1.0985825,1.2661891,2.388754,1.8351885,1.7073638,1.3450433,2.0755677,1.8128716,1.9788842,1.3780863,1.4473448,1.2780575,1.3225441,1.4933888,2.144279,1.588309,2.095171,1.4158055,1.4535558,1.6835988,1.218397,2.1080718,1.8414375,1.2878454,2.4446568,1.7941535,1.9462978,1.4125427,2.2064176,1.0723419,2.105421,1.1569737,1.1935503,1.5470121,1.3797269,1.3963873,1.2251551,2.0511153,2.4119122,2.2270253,1.3390746,1.8095154,2.250522,1.1846832,1.5007365,1.4472404,1.4134967,1.6970943,1.3040018,1.0786219,1.807164,1.1183672,2.607037,1.2386174,1.1620116,1.3583326,2.5623424,1.0962303,2.0081112,2.357083,1.3997926,1.4179986,1.1012418,2.1935399,1.9439051,1.3504267,2.414112,1.1046976,1.7698843,1.6782887,1.2439151,1.6375686,1.7656127,1.298734,2.3372412,1.3580694,2.350803,1.7284601,1.4300764,1.4830595,1.3888547,1.2262499,2.0261283,1.8096993,1.2878504,1.5571575,1.7847583,1.2637154,1.3094342,1.0414711,1.3363672
TRIB1,0.7820272,1.4794691,1.5027103,0.9574157,0.9894444,0.8624582,1.338836,1.5271332,0.7718091,0.7387372,0.8431401,1.6300101,1.2260916,1.238174,0.89791524,1.4535813,1.2144458,1.3546209,0.91891265,0.86190283,0.8390672,0.9191067,0.9802996,1.4778697,1.051476,1.4107593,0.86281955,0.972507,1.2072823,0.76176083,1.4082646,1.2504438,0.817901,1.6491575,1.179735,1.318125,0.9152924,1.6100678,0.6464646,1.4368367,0.8187154,0.78593385,1.0111086,0.8668231,0.88980323,0.746034,1.2929859,1.6255896,1.5575659,0.91798604,1.2091178,1.5719095,0.72692215,1.0775952,1.0097048,0.96930265,1.1429048,0.7703928,0.6669743,1.1805525,0.72497356,1.7581255,0.8294782,0.7299597,0.831483,1.7765534,0.7068252,1.4086547,1.581857,0.88436955,1.0039238,0.6661773,1.4948399,1.3175876,0.90718085,1.6987212,0.745994,1.1326237,1.1189339,0.77878165,1.1034184,1.2456458,0.8099462,1.5524671,0.88650256,1.7939795,1.1880043,0.99232435,1.0534514,0.95673573,0.8239753,1.5031903,1.128447,0.8841802,1.0058141,1.1892775,0.87573457,0.85894156,0.68216,0.8437931
TUBA4A,1.1522465,2.1733348,2.1405993,1.4507852,1.4796271,1.3613899,1.9415467,2.2618976,1.125329,1.1087415,1.244531,2.4526563,1.8014133,1.7817934,1.3172168,2.0177126,1.898882,2.1011999,1.3399675,1.4044745,1.2973807,1.388994,1.4754303,2.1754017,1.5510197,2.189672,1.4188609,1.467839,1.6837733,1.1626894,2.0766191,1.8595511,1.254499,2.3572307,1.719575,1.9174577,1.3927083,2.2504923,1.0330524,1.9911561,1.1495944,1.3075483,1.5566084,1.3306994,1.3296037,1.1581472,1.9684966,2.4005852,2.1312208,1.3743984,1.7647301,2.290585,1.11921,1.520256,1.5212395,1.400934,1.6567312,1.225488,1.0343492,1.7889762,1.1699775,2.473477,1.2576113,1.1411935,1.3032702,2.56115,1.0506277,1.9962051,2.3071811,1.3281071,1.5223023,1.06652,2.2278767,1.8360746,1.3486897,2.5327678,1.113662,1.6727359,1.7202659,1.1869128,1.6420114,1.7438478,1.3194761,2.2603152,1.3152182,2.3673866,1.8296407,1.4839209,1.4913619,1.4028195,1.2154815,1.9755038,1.8402367,1.309221,1.4770224,1.8563695,1.3152137,1.343936,1.0595312,1.2686837
TUBB2B,0.39333802,0.8210133,0.7933068,0.44292825,0.5135483,0.47829592,0.5880603,0.68659914,0.38850367,0.36677426,0.36872488,0.8119503,0.5316191,0.5419956,0.47590047,0.54508823,0.64373726,0.6508328,0.40210608,0.4219425,0.36918032,0.46522155,0.40253794,0.74814755,0.45065522,0.67148364,0.4685653,0.439155,0.5498361,0.40909374,0.6624792,0.5806661,0.3881055,0.743898,0.52841085,0.6182972,0.3795543,0.7156073,0.2931568,0.6700798,0.3660506,0.3913327,0.43767527,0.46215308,0.33479896,0.30278105,0.7268118,0.7290897,0.74354684,0.39554554,0.59298426,0.8174408,0.36504704,0.51676935,0.47799847,0.46802756,0.5447076,0.4023387,0.38232845,0.5135472,0.3253433,0.8083642,0.38624316,0.38034135,0.37765068,0.798804,0.38527074,0.6304563,0.6592051,0.40450191,0.47292608,0.3481284,0.7458157,0.6342345,0.4252582,0.81793225,0.32122198,0.4883998,0.5388345,0.32756475,0.47588927,0.57333565,0.38771188,0.79048187,0.44240096,0.77650946,0.50955486,0.4755558,0.46813676,0.40358558,0.3986679,0.66045505,0.6193397,0.43016937,0.3801411,0.63816357,0.375586,0.3923113,0.3349485,0.33551344
TYROBP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
USP53,1.4634774,2.7157745,2.729785,1.7348897,1.8479843,1.6553047,2.6127357,2.8134148,1.2807968,1.3376546,1.5369639,3.0266886,2.227721,2.087812,1.6318299,2.5704155,2.169814,2.5484815,1.7304541,1.6394155,1.4843907,1.6395853,1.7837636,2.6824245,1.916745,2.613751,1.6370214,1.6810837,2.1539717,1.3898222,2.6373177,2.315685,1.4361625,2.9975595,2.150847,2.4514608,1.692606,2.9187999,1.2485828,2.6177807,1.3532696,1.435346,1.8925828,1.635134,1.6110249,1.4364707,2.5634909,3.0043917,2.8533037,1.6340282,2.2264752,2.8991768,1.355546,1.7748042,1.7647355,1.7976694,2.0536695,1.5612564,1.2618142,2.2551398,1.3485963,3.2778256,1.4900817,1.3391299,1.5730739,3.2769227,1.2609887,2.486269,2.853909,1.6751406,1.8109653,1.2861202,2.652051,2.2330317,1.5948911,3.1021347,1.279902,2.0866637,2.061211,1.4198135,1.9225348,2.1843324,1.5050511,2.9641635,1.5986024,2.8863049,2.1634216,1.8176701,1.8049778,1.624124,1.4163078,2.5334272,2.1405983,1.5575391,1.7743425,2.238912,1.5621707,1.537721,1.2800096,1.5548368
VOPP1,1.6999629,2.9426246,3.0697088,1.9705707,2.0928645,1.835401,2.7161136,3.193581,1.5428586,1.4865332,1.7655227,3.3919334,2.440144,2.3314233,1.8080401,2.827808,2.3931513,2.8408577,1.8393366,1.8997966,1.7227185,1.9065919,1.9294853,3.0416348,2.1828287,2.9257033,1.9138303,1.9408592,2.3980732,1.62115,2.8597422,2.465222,1.7032046,3.3590603,2.4195251,2.7687411,1.9160844,3.1989636,1.37987,2.8568435,1.613545,1.6819712,2.119362,1.8963563,1.8211772,1.5883055,2.8479657,3.2525687,2.9005992,1.8461733,2.3626027,3.0837624,1.5826793,2.0551348,1.9820076,1.9435664,2.296956,1.8008168,1.4104354,2.3723533,1.5554218,3.464604,1.7480738,1.5218072,1.7868778,3.4156666,1.4949703,2.7200475,3.0846038,1.9542196,2.074084,1.4938724,2.9734058,2.4727793,1.8417552,3.452813,1.5038562,2.2725313,2.3170624,1.7013949,2.2409153,2.4337535,1.8142579,3.1511683,1.7932152,3.4306905,2.3872812,2.051102,1.976718,1.8885319,1.6842461,2.8079112,2.4084113,1.7635392,2.0798497,2.4958725,1.7670332,1.8143659,1.4801254,1.7420133
